"13010100","운동화/스니커즈","롯데백화점 운동화관","런닝화/워킹화",,"0"
"13010200","운동화/스니커즈","롯데백화점 운동화관","캐쥬얼/캔버스화",,"0"
"13020100","운동화/스니커즈","브랜드 스니커즈","데상트",,"0"
"13020200","운동화/스니커즈","브랜드 스니커즈","라코스테",,"0"
"13020300","운동화/스니커즈","브랜드 스니커즈","반스",,"0"
"13020400","운동화/스니커즈","브랜드 스니커즈","스코노/써코니",,"0"
"13020500","운동화/스니커즈","브랜드 스니커즈","스프리스",,"0"
"13020600","운동화/스니커즈","브랜드 스니커즈","오니츠카 타이거",,"0"
"13020700","운동화/스니커즈","브랜드 스니커즈","컨버스",,"0"
"13020800","운동화/스니커즈","브랜드 스니커즈","케즈/벤시몽",,"0"
"13020900","운동화/스니커즈","브랜드 스니커즈","키즈브랜드",,"0"
"13021000","운동화/스니커즈","브랜드 스니커즈","폴로",,"0"
"13021100","운동화/스니커즈","브랜드 스니커즈","프레드페리",,"0"
"13021200","운동화/스니커즈","브랜드 스니커즈","프리미엄브랜드/기타",,"0"
"13030100","운동화/스니커즈","브랜드 운동화","EXR/K-SWISS",,"0"
"13030200","운동화/스니커즈","브랜드 운동화","나이키",,"0"
"13030300","운동화/스니커즈","브랜드 운동화","뉴발란스",,"0"
"13030400","운동화/스니커즈","브랜드 운동화","르꼬끄 스포르티브",,"0"
"13030500","운동화/스니커즈","브랜드 운동화","리복",,"0"
"13030600","운동화/스니커즈","브랜드 운동화","미즈노",,"0"
"13030700","운동화/스니커즈","브랜드 운동화","스케쳐스",,"0"
"13030800","운동화/스니커즈","브랜드 운동화","아디다스",,"0"
"13030900","운동화/스니커즈","브랜드 운동화","아식스",,"0"
"13031000","운동화/스니커즈","브랜드 운동화","푸마",,"0"
"13031100","운동화/스니커즈","브랜드 운동화","프로스펙스",,"0"
"13031200","운동화/스니커즈","브랜드 운동화","프리미엄브랜드/기타",,"0"
"13031300","운동화/스니커즈","브랜드 운동화","필라",,"0"
"13031400","운동화/스니커즈","브랜드 운동화","헤드",,"0"
